SKU,平台SKU,识别码,中文名称,英文名称,分类ID,组合SKU主图URL,包含的商品SKU,数量,长(cm),宽(cm),高(cm),来源url（超始值为：http://）,备注,英文报关名,中文报关名,申报重量(g),申报金额(USD),危险运输品,材质,用途,海关编码,销售方式,创建时间
HT65PVCBU050,HT65PVCBU050,,6.5MM PVC水晶头护套  蓝色  50个装 型号： HT65PVCBU050,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744480034851/0/20260429111630/fb812809ff686236d5488fe139881e23.jpg,HT65PVCBU001,50,0,0,0,,,,,0,0,0,,,,售卖品,2026-04-22 17:09:49
C6S1TKBK030,C6S1TKBK030,,六类非屏蔽通孔黑色水晶头 一排1.08mm 30个装 型号：C6S1TKBK030,,1128549,,C6S1TKBK001,30,19,9,1,,,,,0,0,0,,,,售卖品,2026-04-22 17:09:49
C6S1TKBK100,C6S1TKBK100,,六类非屏蔽通孔黑色水晶头 一排1.08mm 100个装 型号：C6S1TKBK100,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744480034827/0/20260429102415/d4d16b46d6f631a6e21f706fa4ef29d6.jpg,C6S1TKBK001,100,20,13.5,1,,,,,0,0,0,,,,售卖品,2026-04-22 17:09:49
C7SP2TK100,C7SP2TK100,,七类屏蔽通孔水晶头铁壳 两排1.45mm 100个装 型号：C7SP2TK100,,1128549,,C7SP2TK001,100,0,0,0,,,,,0,0,0,,,,售卖品,2026-04-22 17:09:49
HT65PVCBK030,HT65PVCBK030,,6.5MM PVC水晶头护套  黑色  30个装 型号： HT65PVCBK030,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744480034809/0/20260505152817/95ef8eb521d23f417beb27a82c584753.jpg,HT65PVCBK001,30,0,0,0,,,,,0,0,0,,,,售卖品,2026-04-22 17:09:49
C6SP1TK030,C6SP1TK030,,六类屏蔽通孔水晶头 一排1.08mm 30个装 型号：C6SP1TK030,,1128549,,C6SP1TK001,30,0,0,0,,,,,0,0,0,,,,售卖品,2026-04-22 17:09:49
C6S1TK030,C6S1TK030,,六类非屏蔽通孔水晶头 一排1.08mm 30个装 型号：C6S1TK030,,1128549,,C6S1TK001,30,19,9,1,,,,,0,0,0,,,,售卖品,2026-04-22 17:09:49
C6S1TKYL010,C6S1TKYL010,,六类非屏蔽通孔黄色水晶头 一排1.08mm 10个装 型号：C6S1TKYL010,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744480034785/0/20260429102538/af98d95f55f32191aff57aebfd6aee26.jpg,C6S1TKYL001,10,14,8,1,,,,,0,0,0,,,,售卖品,2026-04-22 17:09:49
C6S1TKBU010,C6S1TKBU010,,六类非屏蔽通孔蓝色水晶头 一排1.08mm 10个装 型号：C6S1TKBU010,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744480034777/0/20260429102557/ff52e612ac6d1ea01c5a553183616076.jpg,C6S1TKBU001,10,14,8,1,,,,,0,0,0,,,,售卖品,2026-04-22 17:09:49
HT65PCBK030,HT65PCBK030,,6.5MM PC水晶头护套  黑色  30个装 型号： HT65PCBK030,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744480034767/0/20260505153512/6a60339ad6a8ac52217aaee270dd0989.jpg,HT65PCBK001,30,0,0,0,,,,,0,0,0,,,,售卖品,2026-04-22 17:09:49
C6S1TKYL050,C6S1TKYL050,,六类非屏蔽通孔黄色水晶头 一排1.08mm 50个装 型号：C6S1TKYL050,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744480034759/0/20260429102624/18b8a1eb2480377ed3af6a16b8a2ae91.jpg,C6S1TKYL001,50,20,11,1,,,,,0,0,0,,,,售卖品,2026-04-22 17:09:49
C6S1TKBU050,C6S1TKBU050,,六类非屏蔽通孔蓝色水晶头 一排1.08mm 50个装 型号：C6S1TKBU050,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744480034751/0/20260429102818/84cc87c9c8d27a0b5d7bddf2024e3b1c.jpg,C6S1TKBU001,50,20,11,1,,,,,0,0,0,,,,售卖品,2026-04-22 17:09:49
C6S1TKRD030,C6S1TKRD030,,六类非屏蔽通孔红色水晶头 一排1.08mm 30个装 型号：C6S1TKRD030,,1128549,,C6S1TKRD001,30,19,9,1,,,,,0,0,0,,,,售卖品,2026-04-22 17:09:49
HT65PCBU050,HT65PCBU050,,6.5MM PC水晶头护套  蓝色  50个装 型号： HT65PCBU050,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744480034733/0/20260505152653/f4a118fbb344f829cf4ce532a37f32a1.jpg,HT65PCBU001,50,0,0,0,,,,,0,0,0,,,,售卖品,2026-04-22 17:09:49
HT65PCYL050,HT65PCYL050,,6.5MM PC水晶头护套  黄色  50个装 型号： HT65PCYL050,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744480034725/0/20260505152703/f02387f726f9f5d1f2c0c25560aa6c48.jpg,HT65PCYL001,50,0,0,0,,,,,0,0,0,,,,售卖品,2026-04-22 17:09:49
HT65PVCBU100,HT65PVCBU100,,6.5MM PVC水晶头护套  蓝色  100个装 型号： HT65PVCBU100,,1128549,,HT65PVCBU001,100,0,0,0,,,,,0,0,0,,,,售卖品,2026-04-22 17:09:49
HT65PCBK100,HT65PCBK100,,6.5MM PC水晶头护套  黑色  100个装 型号： HT65PCBK100,,1128549,,HT65PCBK001,100,0,0,0,,,,,0,0,0,,,,售卖品,2026-04-22 17:09:49
C6S1TKGN050,C6S1TKGN050,,六类非屏蔽通孔绿色水晶头 一排1.08mm 50个装 型号：C6S1TKGN050,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744480034701/0/20260429102954/a3831a122bb3ef160125e314ced39c59.jpg,C6S1TKGN001,50,20,11,1,,,,,0,0,0,,,,售卖品,2026-04-22 17:09:48
HT65PCGN030,HT65PCGN030,,6.5MM PC水晶头护套  绿色  30个装 型号： HT65PCGN030,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744480034693/0/20260505152755/b1256fca9f4aa1e0942a731978462a72.jpg,HT65PCGN001,30,0,0,0,,,,,0,0,0,,,,售卖品,2026-04-22 17:09:48
C6S1TKYL100,C6S1TKYL100,,六类非屏蔽通孔黄色水晶头 一排1.08mm 100个装 型号：C6S1TKYL100,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744480034685/0/20260429102900/9e49134b273b2db7ab40bd851945554a.jpg,C6S1TKYL001,100,20,14,1,,,,,0,0,0,,,,售卖品,2026-04-22 17:09:48
C6S1TKBU100,C6S1TKBU100,,六类非屏蔽通孔蓝色水晶头 一排1.08mm 100个装 型号：C6S1TKBU100,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744480034673/0/20260429102915/4ba04ba4202479ad5bc63c916174ee6e.jpg,C6S1TKBU001,100,20,13.5,1,,,,,0,0,0,,,,售卖品,2026-04-22 17:09:48
C7SP2TK030,C7SP2TK030,,七类屏蔽通孔水晶头铁壳 两排1.45mm 30个装 型号：C7SP2TK030,,1128549,,C7SP2TK001,30,0,0,0,,,,,0,0,0,,,,售卖品,2026-04-22 17:09:48
HT65PCRD030,HT65PCRD030,,6.5MM PC水晶头护套  红色  30个装 型号： HT65PCRD030,,1128549,,HT65PCRD001,30,0,0,0,,,,,0,0,0,,,,售卖品,2026-04-22 17:09:48
C6S1TKRD100,C6S1TKRD100,,六类非屏蔽通孔红色水晶头 一排1.08mm 100个装 型号：C6S1TKRD100,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744480034645/0/20260429103855/f1d2623b496497d5086c23c05be00cf8.jpg,C6S1TKRD001,100,20,13.5,1,,,,,0,0,0,,,,售卖品,2026-04-22 17:09:48
HT65PVCBU030,HT65PVCBU030,,6.5MM PVC水晶头护套  蓝色  30个装 型号： HT65PVCBU030,,1128549,,HT65PVCBU001,30,0,0,0,,,,,0,0,0,,,,售卖品,2026-04-22 17:09:48
C6S1TKGN010,C6S1TKGN010,,六类非屏蔽通孔绿色水晶头 一排1.08mm 10个装 型号：C6S1TKGN010,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744480034623/0/20260429103912/8bfd7592ca59b7e8f66253a897fe5955.jpg,C6S1TKGN001,10,14,8,1,,,,,0,0,0,,,,售卖品,2026-04-22 17:09:48
C6S1TKBK050,C6S1TKBK050,,六类非屏蔽通孔黑色水晶头 一排1.08mm 50个装 型号：C6S1TKBK050,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744480034615/0/20260429103939/0fe0cde1d2ad60257cb5a644ba33d898.jpg,C6S1TKBK001,50,20,11,1,,,,,0,0,0,,,,售卖品,2026-04-22 17:09:48
C6S1TKBK010,C6S1TKBK010,,六类非屏蔽通孔黑色水晶头 一排1.08mm 10个装 型号：C6S1TKBK010,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744480034607/0/20260429103953/e79f415a343d6c1228acfd03e79e658b.jpg,C6S1TKBK001,10,14,8,1,,,,,0,0,0,,,,售卖品,2026-04-22 17:09:48
C6SP1TK050,C6SP1TK050,,六类屏蔽通孔水晶头 一排1.08mm 50个装 型号：C6SP1TK050,,1128549,,C6SP1TK001,50,0,0,0,,,,,0,0,0,,,,售卖品,2026-04-22 17:09:47
C6S1TK050,C6S1TK050,,六类非屏蔽通孔水晶头 一排1.08mm 50个装 型号：C6S1TK050,,1128549,,C6S1TK001,50,20,11,1,,,,,0,0,0,,,,售卖品,2026-04-22 17:09:47
C6SP1TK010,C6SP1TK010,,六类屏蔽通孔水晶头 一排1.08mm 10个装 型号：C6SP1TK010,,1128549,,C6SP1TK001,10,0,0,0,,,,,0,0,0,,,,售卖品,2026-04-22 17:09:47
C6S1TK010,C6S1TK010,,六类非屏蔽通孔水晶头 一排1.08mm 10个装 型号：C6S1TK010,,1128549,,C6S1TK001,10,14,8,1,,,,,0,0,0,,,,售卖品,2026-04-22 17:09:47
HT65PVCBK050,HT65PVCBK050,,6.5MM PVC水晶头护套  黑色  50个装 型号： HT65PVCBK050,,1128549,,HT65PVCBK001,50,0,0,0,,,,,0,0,0,,,,售卖品,2026-04-22 17:09:47
C7SP2TK005,C7SP2TK005,,七类屏蔽通孔水晶头铁壳 两排1.45mm 5个装 型号：C7SP2TK005,,1128549,,C7SP2TK001,5,0,0,0,,,,,0,0,0,,,,售卖品,2026-04-22 17:09:47
HT65PCRD100,HT65PCRD100,,6.5MM PC水晶头护套  红色  100个装 型号： HT65PCRD100,,1128549,,HT65PCRD001,100,0,0,0,,,,,0,0,0,,,,售卖品,2026-04-22 17:09:47
HT65PCBK050,HT65PCBK050,,6.5MM PC水晶头护套  黑色  50个装 型号： HT65PCBK050,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744480034541/0/20260505152926/66541c83042f2f6a0c1dd579e0334465.jpg,HT65PCBK001,50,0,0,0,,,,,0,0,0,,,,售卖品,2026-04-22 17:09:47
HT65PCGN100,HT65PCGN100,,6.5MM PC水晶头护套  绿色  100个装 型号： HT65PCGN100,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744480034533/0/20260505152941/2b97570ec6e450b1771ea9b31e9863f2.jpg,HT65PCGN001,100,0,0,0,,,,,0,0,0,,,,售卖品,2026-04-22 17:09:47
C6S1TKYL030,C6S1TKYL030,,六类非屏蔽通孔黄色水晶头 一排1.08mm 30个装 型号：C6S1TKYL030,,1128549,,C6S1TKYL001,30,19,9,1,,,,,0,0,0,,,,售卖品,2026-04-22 17:09:47
C6S1TKBU030,C6S1TKBU030,,六类非屏蔽通孔蓝色水晶头 一排1.08mm 30个装 型号：C6S1TKBU030,,1128549,,C6S1TKBU001,30,19,9,1,,,,,0,0,0,,,,售卖品,2026-04-22 17:09:47
C6S1TKRD050,C6S1TKRD050,,六类非屏蔽通孔红色水晶头 一排1.08mm 50个装 型号：C6S1TKRD050,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744480034507/0/20260429104215/20cd8a60dbb563642d1c5f82ae834144.jpg,C6S1TKRD001,50,20,11,1,,,,,0,0,0,,,,售卖品,2026-04-22 17:09:47
C6S1TKRD010,C6S1TKRD010,,六类非屏蔽通孔红色水晶头 一排1.08mm 10个装 型号：C6S1TKRD010,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744480034499/0/20260429104137/a242a5066fb1284ae5bcc5fb16bed434.jpg,C6S1TKRD001,10,14,8,1,,,,,0,0,0,,,,售卖品,2026-04-22 17:09:47
C6S1TKGN100,C6S1TKGN100,,六类非屏蔽通孔绿色水晶头 一排1.08mm 100个装 型号：C6S1TKGN100,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744480034491/0/20260429104150/1cca22288b59973a2b69641a44954e7c.jpg,C6S1TKGN001,100,20,13.5,1,,,,,0,0,0,,,,售卖品,2026-04-22 17:09:47
HT65PCBU030,HT65PCBU030,,6.5MM PC水晶头护套  蓝色  30个装 型号： HT65PCBU030,,1128549,,HT65PCBU001,30,0,0,0,,,,,0,0,0,,,,售卖品,2026-04-22 17:09:47
HT65PCYL030,HT65PCYL030,,6.5MM PC水晶头护套  黄色  30个装 型号： HT65PCYL030,,1128549,,HT65PCYL001,30,0,0,0,,,,,0,0,0,,,,售卖品,2026-04-22 17:09:47
HT65PVCBK100,HT65PVCBK100,,6.5MM PVC水晶头护套  黑色  100个装 型号： HT65PVCBK100,,1128549,,HT65PVCBK001,100,0,0,0,,,,,0,0,0,,,,售卖品,2026-04-22 17:09:47
HT65PCGN050,HT65PCGN050,,6.5MM PC水晶头护套  绿色  50个装 型号： HT65PCGN050,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744480034459/0/20260505153710/488ccd9dc899c37ba1d29d9a4194924c.jpg,HT65PCGN001,50,0,0,0,,,,,0,0,0,,,,售卖品,2026-04-22 17:09:47
C6S1TKGN030,C6S1TKGN030,,六类非屏蔽通孔绿色水晶头 一排1.08mm 30个装 型号：C6S1TKGN030,,1128549,,C6S1TKGN001,30,19,9,1,,,,,0,0,0,,,,售卖品,2026-04-22 17:09:46
HT65PCBU100,HT65PCBU100,,6.5MM PC水晶头护套  蓝色  100个装 型号： HT65PCBU100,,1128549,,HT65PCBU001,100,0,0,0,,,,,0,0,0,,,,售卖品,2026-04-22 17:09:46
HT65PCYL100,HT65PCYL100,,6.5MM PC水晶头护套  黄色  100个装 型号： HT65PCYL100,,1128549,,HT65PCYL001,100,0,0,0,,,,,0,0,0,,,,售卖品,2026-04-22 17:09:46
C7SP2TK050,C7SP2TK050,,七类屏蔽通孔水晶头铁壳 两排1.45mm 50个装 型号：C7SP2TK050,,1128549,,C7SP2TK001,50,0,0,0,,,,,0,0,0,,,,售卖品,2026-04-22 17:09:46
C6SP1TK100,C6SP1TK100,,六类屏蔽通孔水晶头 一排1.08mm 100个装 型号：C6SP1TK100,,1128549,,C6SP1TK001,100,0,0,0,,,,,0,0,0,,,,售卖品,2026-04-22 17:09:46
C7SP2TK010,C7SP2TK010,,七类屏蔽通孔水晶头铁壳 两排1.45mm 10个装 型号：C7SP2TK010,,1128549,,C7SP2TK001,10,0,0,0,,,,,0,0,0,,,,售卖品,2026-04-22 17:09:46
C6S1TK0100,C6S1TK0100,,六类非屏蔽通孔水晶头 一排1.08mm 100个装 型号：C6S1TK0100,,1128549,,C6S1TK001,100,20,13.5,1,,,,,0,0,0,,,,售卖品,2026-04-22 17:09:46
FH100+D501B+D586RYL,FH100+D501B+D586RYL,,型号：D586RY + 型号：D501B + 型号：DC630F108TH100,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744476262947/0/20260418150134/7b9f6b25d812f21491c118ff1773b1db.jpg,DC630F108TH100,1,23.5,13,14,,,,,0,0,0,,,,售卖品,2026-04-18 15:00:15
FH100+D501B+D586RYL,FH100+D501B+D586RYL,,型号：D586RY + 型号：D501B + 型号：DC630F108TH100,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744476262947/0/20260418150134/7b9f6b25d812f21491c118ff1773b1db.jpg,D501B,1,23.5,13,14,,,,,0,0,0,,,,售卖品,2026-04-18 15:00:15
FH100+D501B+D586RYL,FH100+D501B+D586RYL,,型号：D586RY + 型号：D501B + 型号：DC630F108TH100,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744476262947/0/20260418150134/7b9f6b25d812f21491c118ff1773b1db.jpg,D586RYL,1,23.5,13,14,,,,,0,0,0,,,,售卖品,2026-04-18 15:00:15
FH100+D501B+D586RBL,FH100+D501B+D586RBL,,型号：D586RBL + 型号：D501B + 型号：DC630F108TH100,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744476262935/0/20260418150217/6f4c2f7bf338283fedf7743af8785a12.jpg,DC630F108TH100,1,23.5,13,14,,,,,0,0,0,,,,售卖品,2026-04-18 15:00:15
FH100+D501B+D586RBL,FH100+D501B+D586RBL,,型号：D586RBL + 型号：D501B + 型号：DC630F108TH100,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744476262935/0/20260418150217/6f4c2f7bf338283fedf7743af8785a12.jpg,D501B,1,23.5,13,14,,,,,0,0,0,,,,售卖品,2026-04-18 15:00:15
FH100+D501B+D586RBL,FH100+D501B+D586RBL,,型号：D586RBL + 型号：D501B + 型号：DC630F108TH100,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744476262935/0/20260418150217/6f4c2f7bf338283fedf7743af8785a12.jpg,D586RBL,1,23.5,13,14,,,,,0,0,0,,,,售卖品,2026-04-18 15:00:15
UH100+D501B+D586RYL,UH100+D501B+D586RYL,,型号：D586RYL + 型号：D501B + 型号：DC630U108TH100,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744476262923/0/20260418150237/df116a5b4a34e7987a68c88a8933e10d.jpg,DC630U108TH100,1,23.5,13,14,,,,,0,0,0,,,,售卖品,2026-04-18 15:00:15
UH100+D501B+D586RYL,UH100+D501B+D586RYL,,型号：D586RYL + 型号：D501B + 型号：DC630U108TH100,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744476262923/0/20260418150237/df116a5b4a34e7987a68c88a8933e10d.jpg,D501B,1,23.5,13,14,,,,,0,0,0,,,,售卖品,2026-04-18 15:00:15
UH100+D501B+D586RYL,UH100+D501B+D586RYL,,型号：D586RYL + 型号：D501B + 型号：DC630U108TH100,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744476262923/0/20260418150237/df116a5b4a34e7987a68c88a8933e10d.jpg,D586RYL,1,23.5,13,14,,,,,0,0,0,,,,售卖品,2026-04-18 15:00:15
UH100+D501B+D586RBL,UH100+D501B+D586RBL,,型号：D586RBL + 型号：D501B + 型号：型号：DC630U108TH100,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744476257517/0/20260418145140/e6fd765f4c318236a077d83e447c1b71.jpg,DC630U108TH100,1,23.5,13,14,,,,,0,0,0,,,,售卖品,2026-04-18 14:51:40
UH100+D501B+D586RBL,UH100+D501B+D586RBL,,型号：D586RBL + 型号：D501B + 型号：型号：DC630U108TH100,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744476257517/0/20260418145140/e6fd765f4c318236a077d83e447c1b71.jpg,D501B,1,23.5,13,14,,,,,0,0,0,,,,售卖品,2026-04-18 14:51:40
UH100+D501B+D586RBL,UH100+D501B+D586RBL,,型号：D586RBL + 型号：D501B + 型号：型号：DC630U108TH100,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744476257517/0/20260418145140/e6fd765f4c318236a077d83e447c1b71.jpg,D586RBL,1,23.5,13,14,,,,,0,0,0,,,,售卖品,2026-04-18 14:51:40
2980+2171,2980+2171,,PCIE 5.0 X16 显卡延长线（180度 1890）25CM 黑 H+瓦尔基理 3卡槽带隔离显卡支架 黑色,,1128549,,6933910422171,1,0,0,0,,,,,0,0,0,,,,售卖品,2026-04-18 08:39:20
2980+2171,2980+2171,,PCIE 5.0 X16 显卡延长线（180度 1890）25CM 黑 H+瓦尔基理 3卡槽带隔离显卡支架 黑色,,1128549,,6933910422980,1,0,0,0,,,,,0,0,0,,,,售卖品,2026-04-18 08:39:20
0993+2881,0993+2881,,RAGEER 台式机M.2 NVME转PCI-E X4转接卡 金属挡板+免工具 M.2 2280硬盘铝散热器 双面颗粒 型号：RA190,,1128549,,6933910420993,1,0,0,0,,,,,0,0,0,,,,售卖品,2026-04-16 13:55:43
0993+2881,0993+2881,,RAGEER 台式机M.2 NVME转PCI-E X4转接卡 金属挡板+免工具 M.2 2280硬盘铝散热器 双面颗粒 型号：RA190,,1128549,,6933910422881,1,0,0,0,,,,,0,0,0,,,,售卖品,2026-04-16 13:55:43
DC7SRNDP02,DC7SRNDP02,,七类STP免打水晶头圆尾金属款塑料尾 2个装,,1128549,,DC7SRNDP01,2,0,0,0,,,,,0,0,0,,,,售卖品,2026-04-11 08:59:04
2201+3529,2201+3529,,5.0 X16显卡延长线(180度 1890) 18CM 白色 型号: PCIE50X161890WT18+适合两/三卡位 显卡竖装加长支架 白色 型号：V2BKPRO-WT,,1128549,,6933910422201,1,0,0,0,,,,,0,0,0,,,,售卖品,2026-04-05 17:05:20
2201+3529,2201+3529,,5.0 X16显卡延长线(180度 1890) 18CM 白色 型号: PCIE50X161890WT18+适合两/三卡位 显卡竖装加长支架 白色 型号：V2BKPRO-WT,,1128549,,6933910423529,1,0,0,0,,,,,0,0,0,,,,售卖品,2026-04-05 17:05:20
0239+3833*3,0239+3833*3,,佳翼 集线器 型号：AF18（黑色）+ 3个装 雲镜-01 反叶黑色 型号：JF01FBK,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744451532239/0/20260327110624/0f10b79d8416b7fc8617b0e24c44d6dc.jpg,6933910410239,1,0,0,0,,,,,0,0,0,,,,售卖品,2026-03-27 11:03:45
0239+3833*3,0239+3833*3,,佳翼 集线器 型号：AF18（黑色）+ 3个装 雲镜-01 反叶黑色 型号：JF01FBK,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744451532239/0/20260327110624/0f10b79d8416b7fc8617b0e24c44d6dc.jpg,6933910423833,3,0,0,0,,,,,0,0,0,,,,售卖品,2026-03-27 11:03:45
0239+3833*2,0239+3833*2,,佳翼 集线器 型号：AF18（黑色）+ 2个装 雲镜-01 反叶黑色 型号：JF01FBK,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744451532229/0/20260327110641/3a34804e8443d369a0998a128354e861.jpg,6933910410239,1,0,0,0,,,,,0,0,0,,,,售卖品,2026-03-27 11:03:45
0239+3833*2,0239+3833*2,,佳翼 集线器 型号：AF18（黑色）+ 2个装 雲镜-01 反叶黑色 型号：JF01FBK,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744451532229/0/20260327110641/3a34804e8443d369a0998a128354e861.jpg,6933910423833,2,0,0,0,,,,,0,0,0,,,,售卖品,2026-03-27 11:03:45
0246+3826*2,0246+3826*2,,佳翼 集线器 型号：AF18（白色）+ 2个装 雲镜-01 正叶白色 型号：JF01ZWT,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744451532221/0/20260327110513/ceb2c3599ae6df85f8d40bffb98b6d1c.jpg,6933910410246,1,0,0,0,,,,,0,0,0,,,,售卖品,2026-03-27 11:03:45
0246+3826*2,0246+3826*2,,佳翼 集线器 型号：AF18（白色）+ 2个装 雲镜-01 正叶白色 型号：JF01ZWT,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744451532221/0/20260327110513/ceb2c3599ae6df85f8d40bffb98b6d1c.jpg,6933910423826,2,0,0,0,,,,,0,0,0,,,,售卖品,2026-03-27 11:03:45
0239+3819*3,0239+3819*3,,佳翼 集线器 型号：AF18（黑色）+ 3个装 雲镜-01 正叶黑色 型号：JF01ZBK,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744451532211/0/20260327110712/417226b20b6e5779d5a710be17b8bf33.jpg,6933910410239,1,0,0,0,,,,,0,0,0,,,,售卖品,2026-03-27 11:03:45
0239+3819*3,0239+3819*3,,佳翼 集线器 型号：AF18（黑色）+ 3个装 雲镜-01 正叶黑色 型号：JF01ZBK,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744451532211/0/20260327110712/417226b20b6e5779d5a710be17b8bf33.jpg,6933910423819,3,0,0,0,,,,,0,0,0,,,,售卖品,2026-03-27 11:03:45
0246+3826*3,0246+3826*3,,佳翼 集线器 型号：AF18（白色）+ 3个装 雲镜-01 正叶白色 型号：JF01ZWT,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744451532203/0/20260327110602/b7f85caa924c4080139603dba4784335.jpg,6933910410246,1,0,0,0,,,,,0,0,0,,,,售卖品,2026-03-27 11:03:45
0246+3826*3,0246+3826*3,,佳翼 集线器 型号：AF18（白色）+ 3个装 雲镜-01 正叶白色 型号：JF01ZWT,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744451532203/0/20260327110602/b7f85caa924c4080139603dba4784335.jpg,6933910423826,3,0,0,0,,,,,0,0,0,,,,售卖品,2026-03-27 11:03:45
0239+3819*2,0239+3819*2,,佳翼 集线器 型号：AF18（黑色）+ 2个装 雲镜-01 正叶黑色 型号：JF01ZBK,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744451532193/0/20260327110731/73294acc6f15a427c12b35c9fa2cb60a.jpg,6933910410239,1,0,0,0,,,,,0,0,0,,,,售卖品,2026-03-27 11:03:45
0239+3819*2,0239+3819*2,,佳翼 集线器 型号：AF18（黑色）+ 2个装 雲镜-01 正叶黑色 型号：JF01ZBK,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744451532193/0/20260327110731/73294acc6f15a427c12b35c9fa2cb60a.jpg,6933910423819,2,0,0,0,,,,,0,0,0,,,,售卖品,2026-03-27 11:03:45
0246+3840*3,0246+3840*3,,佳翼 集线器 型号：AF18（白色）+ 3个装 雲镜-01 反叶白色 型号：JF01FWT,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744451532183/0/20260327110745/edc4bd664c4bd61cfd55f8e27a6a5fb9.jpg,6933910410246,1,0,0,0,,,,,0,0,0,,,,售卖品,2026-03-27 11:03:45
